id name Class Instance Module Pack Group
3C715 notification_InfoBoard_CheckConditions_Icy Notification snippet snippets EP10 1F
3C716 buff_Sentiment_Guilty_Sad_Primary_badParty Buff buff buffs.buff  
3C718 onsenLocker_DoorClose SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C719 buff_Sentiment_Guilty_Tense_badParty Buff buff buffs.buff  
3C71A goalSet_Excursion_Mountain_CheckReadinessClimber SituationGoalSet situation_goal_set situations.situation_goal_set EP10 1F
3C71B object_onsenLocker_doors GameObject object objects.game_object EP10 1F
3C71C Goal_Excursion_Mountain_Climb_CheckClimberReadiness SituationGoalObjectInteraction situation_goal situations.situation_goal_object_interaction EP10 1F
3C71E loot_WildlifeEncounter_Trigger_StartCooldown LootActions action interactions.utils.loot EP10 1F
3C71F buff_Sentiment_Hurt_Sad_Primary_generic Buff buff buffs.buff  
3C720 buff_Sentiment_Hurt_Sad_Primary_generic_LT Buff buff buffs.buff  
3C721 buff_Sentiment_Hurt_Sad_Primary_romantic Buff buff buffs.buff  
3C722 buff_Sentiment_Hurt_Sad_Primary_rejection Buff buff buffs.buff  
3C723 buff_Sentiment_Hurt_Sad_Primary_saddened Buff buff buffs.buff  
3C724 buff_Snowboarding_PreparedForFrost Buff buff buffs.buff EP10 1F
3C725 buff_Sentiment_Hurt_Angry_generic Buff buff buffs.buff  
3C726 buff_Snowboarding_Wasn'tPrepared Buff buff buffs.buff EP10 1F
3C727 buff_Sentiment_Hurt_Angry_generic_LT Buff buff buffs.buff  
3C728 buff_Sentiment_Hurt_Angry_rejection Buff buff buffs.buff  
3C729 buff_Sentiment_Hurt_Angry_romantic Buff buff buffs.buff  
3C72A buff_Sentiment_Hurt_Angry_saddened Buff buff buffs.buff  
3C72C wildlifeEncounter_TriggerCooldown_States ObjectState object_state objects.components.state EP10 1F
3C72F loot_Snowboard_CheckConditions_IcyConditions LootActions action interactions.utils.loot EP10 1F
3C730 loot_Snowboard_CheckConditions_NotPrepared LootActions action interactions.utils.loot EP10 1F
3C731 traitStatistic_Lifestyles_Food TraitStatistic statistic statistics.trait_statistic EP10 1F
3C732 trait_Lifestyles_HealthFoodNut Trait trait traits.traits EP10 1F
3C733 trait_Lifestyles_JunkFoodDevourer Trait trait traits.traits EP10 1F
3C734 onsenLocker_ChangeOutfit_FromPicker SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C735 trait_Batuu_Mission_Traits_Scientist_DoWork Trait trait traits.traits GP09 16
3C736 buff_Lifestyles_HasLifestyle_HealthFoodNut Buff buff buffs.buff EP10 1F
3C737 buff_Lifestyles_HasLifestyle_JunkFoodDevourer Buff buff buffs.buff EP10 1F
3C739 socials_Targeted_Friendly_LifeStyles_Enthuse_HealthFoods SocialMixerInteraction interaction interactions.social.social_mixer_interaction EP10 1F
3C73A socials_Targeted_Friendly_LifeStyles_Enthuse_JunkFoods SocialMixerInteraction interaction interactions.social.social_mixer_interaction EP10 1F
3C73C buff_SabaccTable_NPC_NotAllowedToPlay Buff buff buffs.buff GP09 16
3C73D careerTone_CoffeeFanatic_CaffeinatedShift CareerTone away_action careers.career_interactions EP10 1F
3C740 junkFoodAdd_None ObjectStateValue object_state objects.components.state EP10 1F
3C741 junkFoodAdd_Sugar ObjectStateValue object_state objects.components.state EP10 1F
3C742 junkFoodAdd_Bacon ObjectStateValue object_state objects.components.state EP10 1F
3C743 JunkFoodAdd_State ObjectState object_state objects.components.state EP10 1F
3C744 food_LifeStyles_Add_Sugar SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C745 food_LifeStyles_Add_Bacon SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C747 wildlifeEncounter_AttackOutcome_Denkimushi SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C74A snowPal_BreakIce AnimationElement animation animation.animation_element EP10 1F
3C74B snowPal_Mixers_BreakIce MixerInteraction interaction interactions.base.mixer_interaction EP10 1F
3C74C fridge_Cook_LifeStyles_HealthyFood StartCraftingSuperInteraction interaction crafting.crafting_interactions EP10 1F
3C74D onsenLocker_ChangeOutfit_Swimwear SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C74F onsenLocker_ChangeOutfit_Hidden_Swimwear SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C750 onsenLocker_ChangeOutfit_Hidden_Everyday SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C752 wildlifeEncounter_AttackDecision_Denkimushi SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C754 buff_IntenseWeather_SlippingOnThinIce Buff buff buffs.buff EP10 1F
3C756 wildlifeEncounter_Attack_Denkimushi SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C757 buff_Lifestyles_Neglect_CoffeeFanatic_Level2 Buff buff buffs.buff EP10 1F
3C759 routeEvent_ShoeRemovalSign_RemoveShoes RouteEvent snippet routing.route_events.route_event  
3C75E situationJob_EP10_Festivals_Light_StallVendor SituationJob situation_job situations.situation_job EP10 1F
3C75F situationJob_EP10_Festivals_Light_Mascot SituationJob situation_job situations.situation_job EP10 1F
3C760 situationJob_EP10_Festivals_Light_General SituationJob situation_job situations.situation_job EP10 1F
3C761 situationJob_EP10_Festivals_Light_Bonfire SituationJob situation_job situations.situation_job EP10 1F
3C762 situationJob_EP10_Festivals_Light_Graveyard_FirstStage SituationJob situation_job situations.situation_job EP10 1F
3C764 situationJob_EP10_Festivals_Light_Couple SituationJob situation_job situations.situation_job EP10 1F
3C765 situationJob_EP10_Festivals_Snow_StallVendor SituationJob situation_job situations.situation_job EP10 1F
3C766 situationJob_EP10_Festivals_Snow_Mascot SituationJob situation_job situations.situation_job EP10 1F
3C767 situationJob_EP10_Festivals_Snow_General SituationJob situation_job situations.situation_job EP10 1F
3C768 situationJob_EP10_Festivals_Snow_PlaygroundChild SituationJob situation_job situations.situation_job EP10 1F
3C769 situationJob_EP10_Festivals_Snow_SelfieAdult SituationJob situation_job situations.situation_job EP10 1F
3C76A animationElement_shoeRemovalSign_ShoesRemove AnimationElement animation animation.animation_element  
3C76C situationJob_EP10_Festivals_Snow_SnowFriends SituationJob situation_job situations.situation_job EP10 1F
3C76D situationJob_EP10_Festivals_Youth_StallVendor SituationJob situation_job situations.situation_job EP10 1F
3C76E situationJob_EP10_Festivals_Youth_Mascot SituationJob situation_job situations.situation_job EP10 1F
3C76F situationJob_EP10_Festivals_Youth_GeneralChild SituationJob situation_job situations.situation_job EP10 1F
3C770 situationJob_EP10_Festivals_Youth_GeneralAdult SituationJob situation_job situations.situation_job EP10 1F
3C771 situationJob_EP10_Festivals_Youth_VoidCritterHunt SituationJob situation_job situations.situation_job EP10 1F
3C772 animationElement_shoeRemovalSign_ShoesOn AnimationElement animation animation.animation_element  
3C774 routeEvent_ShoeRemovalSign_PutOnShoes RouteEvent snippet routing.route_events.route_event  
3C77B wildlifeEncounter_AttackRepel_Denkimushi SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C78A festivals_EP10_StallVendor_Light EmployeeFestivalSituationState situation open_street_director.festival_situations EP10 1F
3C78B festivals_EP10_StallVendor_Snow EmployeeFestivalSituationState situation open_street_director.festival_situations EP10 1F
3C78C festivals_EP10_StallVendor_Youth EmployeeFestivalSituationState situation open_street_director.festival_situations EP10 1F
3C792 eP10_Festival_Situations_Light_General GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C793 eP10_Festival_Situations_Light_Bonfire GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C794 eP10_Festival_Situations_Snow_General GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C795 eP10_Festival_Situations_Snow_Child_Playground GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C796 eP10_Festival_Situations_Snow_Adult_Selfie GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C797 eP10_Festival_Situations_Youth_Child_General GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C798 eP10_Festival_Situations_Youth_Child_VoidCritterHunt GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C799 eP10_Festival_Situations_Youth_Adult_General GenericOneStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C79A EP10_Festival_Light_Graveyard GenericTwoStateFestivalAttendeeSituation situation open_street_director.festival_situations EP10 1F
3C79B EP10_Festival_Light_Couple MultiSimFestivalSituation situation open_street_director.festival_situations EP10 1F
3C79C EP10_Festival_Snow_SnowFriends MultiSimFestivalSituation situation open_street_director.festival_situations EP10 1F
3C7A2 traitStatistic_Lifestyles_CoffeeFanatic TraitStatistic statistic statistics.trait_statistic EP10 1F
3C7AE buff_Lifestyles_Techie_RepairingElectronics Buff buff buffs.buff EP10 1F
3C7AF buff_Lifestyles_Technophobe_RepairingElectronics Buff buff buffs.buff EP10 1F
3C7B0 repair_Role_Start_Batuu RoleState role_state role.role_state GP09 16
3C7B9 filter_Batuu_Repair TunableSimFilter sim_filter filters.tunable GP09 16
3C7BB wildlifeEncounter_AttackReaction_Scared SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C7BD wildlifeEncounter_AttackReaction_Relieved SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C7C0 conditionalLayer_MountainClimb_BaseCamp02_Objects01 ConditionalLayer conditional_layer world.conditional_layer EP10 1F
3C7C1 conditionalLayer_MountainClimb_BaseCamp02_Objects02 ConditionalLayer conditional_layer world.conditional_layer EP10 1F
3C7C5 random_Sentiment_Buffs_Hurt_generic RandomWeightedLoot action interactions.utils.loot  
3C7C6 random_Sentiment_Buffs_Hurt_generic_LT RandomWeightedLoot action interactions.utils.loot  
3C7C7 random_Sentiment_Buffs_Hurt_saddened RandomWeightedLoot action interactions.utils.loot  
3C7C8 random_Sentiment_Buffs_Hurt_romantic RandomWeightedLoot action interactions.utils.loot  
3C7C9 random_Sentiment_Buffs_Hurt_rejection RandomWeightedLoot action interactions.utils.loot  
3C7CA random_Sentiment_Buffs_Guilty_generic RandomWeightedLoot action interactions.utils.loot  
3C7CB random_Sentiment_Buffs_Guilty_awkwardDate RandomWeightedLoot action interactions.utils.loot  
3C7CC random_Sentiment_Buffs_Guilty_badParty RandomWeightedLoot action interactions.utils.loot  
3C7CD random_Sentiment_Buffs_Adoring_lifesaver RandomWeightedLoot action interactions.utils.loot  
3C7CE random_Sentiment_Buffs_Close_nearDeath RandomWeightedLoot action interactions.utils.loot  
3C7CF conditionalLayer_MountainClimb_BaseCamp02_Objects01_ClientOnly ConditionalLayer conditional_layer world.conditional_layer EP10 1F
3C7D4 kotatsu_Clean AnimationElement animation animation.animation_element EP10 1F
3C7D5 generic_Kotatsu SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C7D6 posture_Sit_Kotatsu Posture posture postures.posture EP10 1F
3C7D7 object_Food_Omelet_Healthy GameObject object objects.game_object EP10 1F
3C7D8 object_Food_ScrambledEggs_Healthy GameObject object objects.game_object EP10 1F
3C7D9 object_Food_Spaghetti_Healthy GameObject object objects.game_object EP10 1F
3C7DA object_Food_Pancake_Healthy GameObject object objects.game_object EP10 1F
3C7DB object_Food_MacNCheese_Healthy GameObject object objects.game_object EP10 1F
3C7DC object_Food_EggsToast_Healthy GameObject object objects.game_object EP10 1F
3C7DD object_Food_CasseroleTaco_Healthy GameObject object objects.game_object EP10 1F
3C7DE object_Food_BlackenedBass_Healthy GameObject object objects.game_object EP10 1F
3C7DF object_Food_GrilledCheese_Healthy GameObject object objects.game_object EP10 1F
3C7E1 object_Food_Chili_Healthy GameObject object objects.game_object EP10 1F
3C7E3 part_table_LOW_sit ObjectPart object_part objects.part  
3C7E4 seating_Sit_Kotatsu SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C7E5 loot_Lifestyles_Tech_ReactToBrokenElectronic_InUse LootActions action interactions.utils.loot EP10 1F
3C7E6 loot_Lifestyles_Negative_Standard_CoffeeFanatic LootActions action interactions.utils.loot EP10 1F
3C7E8 pieMenuCategory_ForksOrChopsticks PieMenuCategory pie_menu_category interactions.pie_menu_category EP10 1F
3C7E9 loot_WildlifeEncounter_StartRelievedBroadcaster LootActions action interactions.utils.loot EP10 1F
3C7EB broadcaster_WildlifeEncounter_Relieved Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C7EE recipe_Food_Homestyle_MacNCheese_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C7EF recipe_Food_Homestyle_MacNCheese_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C7F0 recipe_Food_Homestyle_MacNCheese_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C7F1 socialMixer_Sabacc_GG_Loser SocialMixerInteraction interaction interactions.social.social_mixer_interaction GP09 16
3C7F2 recipe_Food_Homestyle_GrilledCheese_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C7F5 recipe_Food_Homestyle_GrilledCheese_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C7F6 recipe_Food_Homestyle_GrilledCheese_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C7FA recipe_Food_Homestyle_Omelet_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C7FB recipe_Food_Homestyle_Omelet_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C7FC recipe_Food_Homestyle_Omelet_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C7FF recipe_Food_Homestyle_EggsToast_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C800 recipe_Food_Homestyle_EggsToast_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C801 recipe_Food_Homestyle_EggsToast_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C802 buff_Lifestyles_Techie_Simbot Buff buff buffs.buff EP10 1F
3C803 buff_Lifestyles_Technophobe_Simbot Buff buff buffs.buff EP10 1F
3C805 recipe_Food_Homestyle_ScrambledEggs_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C807 recipe_Food_Homestyle_ScrambledEggs_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C809 recipe_Food_Homestyle_ScrambledEggs_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C80D recipe_Food_Homestyle_Pancakes_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C80E recipe_Food_Homestyle_Pancakes_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C80F recipe_Food_Homestyle_Pancakes_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C813 recipe_Food_Homestyle_Spaghetti_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C814 recipe_Food_Homestyle_Spaghetti_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C815 recipe_Food_Homestyle_Spaghetti_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C817 recipe_Food_Homestyle_CasseroleTaco_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C819 recipe_Food_Homestyle_CasseroleTaco_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C81B recipe_Food_Homestyle_CasseroleTaco_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C81E recipe_Food_Homestyle_Chili_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C81F recipe_Food_Homestyle_Chili_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C820 recipe_Food_Homestyle_Chili_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C824 recipe_Food_Homestyle_BlackenedBass_Healthy-Single Recipe recipe crafting.recipe EP10 1F
3C825 recipe_Food_Homestyle_BlackenedBass_Healthy-Medium Recipe recipe crafting.recipe EP10 1F
3C826 recipe_Food_Homestyle_BlackenedBass_Healthy-Large Recipe recipe crafting.recipe EP10 1F
3C827 filter_SimPicker_Basic_CTYAE_LivesWithOrVacationWith TunableSimFilter sim_filter filters.tunable  
3C82B loot_Snowboard_Hidden_ProvideTips_Cooldown LootActions action interactions.utils.loot EP10 1F
3C82D wildlifeEncounter_TriggerCooldown_Delay_Started ObjectStateValue object_state objects.components.state EP10 1F
3C82E wildlifeEncounter_TriggerCooldown_Delay_Ended ObjectStateValue object_state objects.components.state EP10 1F
3C830 wildlifeEncounter_TriggerCooldownDelay_States ObjectState object_state objects.components.state EP10 1F
3C831 testSet_Batuu_SNPC_ListenOverride TestSetInstance snippet event_testing.tests GP09 16
3C832 staticCommodity_OnsenVenue_Employee_WorkingClean StaticCommodity scommodity statistics.static_commodity EP10 1F
3C833 social_Batuu_SNPC_Agnon_QuestionLoyalty SocialSuperInteraction interaction interactions.social.social_super_interaction GP09 16
3C834 buff_Role_ServiceNPC_OnsenVenue_Employee_Arrive Buff buff buffs.buff EP10 1F
3C837 buff_WildlifeEncounter_Attacked Buff buff buffs.buff EP10 1F
3C838 role_OnsenVenue_Employee_Arrive RoleState role_state role.role_state EP10 1F
3C83A kotatsu_Upgrades_Unbreakable SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C83B kotatsu_Upgrades_Unbreakable_Resume SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C83C jobs_OnsenEmployee SituationJob situation_job situations.situation_job EP10 1F
3C83D outfit_OnsenVenue_Employee Outfit snippet snippets EP10 1F
3C83E situation_OnsenVenue_Employee CustomStatesSituation situation situations.custom_states.custom_states_situation EP10 1F
3C83F social_Batuu_Missions_Pay_Informant_FR8 SocialSuperInteraction interaction interactions.social.social_super_interaction GP09 16
3C841 role_OnsenVenue_Employee_Working RoleState role_state role.role_state EP10 1F
3C842 staticCommodity_OnsenVenue_Employee_Arrive StaticCommodity scommodity statistics.static_commodity EP10 1F
3C844 buff_Role_ServiceNPC_OnsenVenue_Employee_Working Buff buff buffs.buff EP10 1F
3C848 waypoint_WildlifeEncounter_Centipede WaypointInteraction interaction interactions.jog_interaction EP10 1F
3C84B wildlifeEncounter_EncounterOutcome_Kodama SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C84D broadcaster_WildlifeEncounter_Kodama Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C84F ChopsticksOptional_PreferChopsticks_Wood ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C851 chopsticksOptional_PreferForks ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C853 loot_ChopsticksOptional_PreferChopsticks_Wooden LootActions action interactions.utils.loot EP10 1F
3C854 loot_ChopsticksOptional_PreferForks LootActions action interactions.utils.loot EP10 1F
3C855 wildlifeEncounter_Kodama GameObject object objects.game_object EP10 1F
3C857 loot_Batuu_Missions_MissionComplete_LesserRewards LootActions action interactions.utils.loot GP09 16
3C859 buff_ChopsticksOptional_PreferChopsticks Buff buff buffs.buff  
3C85B buff_Lifestyles_Techie_Conversation_TargetSimbot Buff buff buffs.buff EP10 1F
3C85C buff_Lifestyles_Technophobe_Conversation_TargetSimbot Buff buff buffs.buff EP10 1F
3C85F testSet_Lifestyles_Techie_SimbotConversation TestSetInstance snippet event_testing.tests EP10 1F
3C860 testSet_Lifestyles_Technophobe_SimbotConversation TestSetInstance snippet event_testing.tests EP10 1F
3C863 controlPanel_Slice_NPC_GetNearPanel SuperInteraction interaction interactions.base.super_interaction GP09 16
3C865 buff_ChopsticksOptional_preferForks Buff buff buffs.buff EP10 1F
3C866 buff_Lifestyles_Technophobe_NeedToGame_Override Buff buff buffs.buff EP10 1F
3C869 wildlifeEncounter_Attack_Centipede SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C86A wildlifeEncounter_AttackDecision_Centipede SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C86B random_Sentiment_Buffs_Adoring_generic RandomWeightedLoot action interactions.utils.loot  
3C86C random_Sentiment_Buffs_Adoring_impressed RandomWeightedLoot action interactions.utils.loot  
3C86D random_Sentiment_Buffs_Bitter_grudge RandomWeightedLoot action interactions.utils.loot  
3C86E random_Sentiment_Buffs_Bitter_cheating RandomWeightedLoot action interactions.utils.loot  
3C86F random_Sentiment_Buffs_Bitter_breakup RandomWeightedLoot action interactions.utils.loot  
3C870 random_Sentiment_Buffs_Bitter_divorce RandomWeightedLoot action interactions.utils.loot  
3C871 random_Sentiment_Buffs_Bitter_fight RandomWeightedLoot action interactions.utils.loot  
3C872 wildlifeEncounter_AttackRepel_Centipede SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C873 wildlifeEncounter_AttackOutcome_Centipede SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C875 buff_Lifestyles_Techie_AtTechCareer Buff buff buffs.buff EP10 1F
3C876 buff_Lifestyles_Technophobe_AtTechCareer Buff buff buffs.buff EP10 1F
3C878 food_eat_Passive_ChopsticksOptional MixerInteraction interaction interactions.base.mixer_interaction  
3C879 wildlifeEncounter_Attack_Bat SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C87A wildlifeEncounter_AttackDecision_Bat SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C87C food_Eat_Active_ChopsticksOptional MixerInteraction interaction interactions.base.mixer_interaction  
3C881 wildlifeEncounter_AttackOutcome_Bat SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C883 wildlifeEncounter_AttackOutcome_Hornet SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C884 wildlifeEncounter_Attack_Hornet SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C886 wildlifeEncounter_AttackDecision_Hornet SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C887 wildlifeEncounter_AttackRepel_Bat SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C888 wildlifeEncounter_AttackRepel_Hornet SuperInteraction interaction interactions.base.super_interaction EP10 1F
3C88F sentimentTrack_Actor_BitterAt_Target_LT_cheating SentimentTrack statistic relationships.sentiment_track  
3C890 sentimentTrack_Actor_BitterAt_Target_LT_grudge SentimentTrack statistic relationships.sentiment_track  
3C891 sentimentTrack_Actor_HurtBy_Target_LT_generic SentimentTrack statistic relationships.sentiment_track  
3C892 sentimentTrack_Actor_BitterAt_Target_ST_breakup SentimentTrack statistic relationships.sentiment_track  
3C893 sentimentTrack_Actor_BitterAt_Target_ST_divorce SentimentTrack statistic relationships.sentiment_track  
3C894 sentimentTrack_Actor_BitterAt_Target_ST_fight SentimentTrack statistic relationships.sentiment_track  
3C896 sentimentTrack_Actor_FuriousAt_Target_ST_cheating SentimentTrack statistic relationships.sentiment_track  
3C897 sentimentTrack_Actor_FuriousAt_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C898 sentimentTrack_Actor_FuriousAt_Target_ST_wedding SentimentTrack statistic relationships.sentiment_track  
3C899 sentimentTrack_Actor_GuiltyAt_Target_ST_awkwardDate SentimentTrack statistic relationships.sentiment_track  
3C89A sentimentTrack_Actor_GuiltyAt_Target_ST_badParty SentimentTrack statistic relationships.sentiment_track  
3C89B sentimentTrack_Actor_GuiltyAt_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C89C sentimentTrack_Actor_HurtBy_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C89D sentimentTrack_Actor_HurtBy_Target_ST_rejection SentimentTrack statistic relationships.sentiment_track  
3C89E sentimentTrack_Actor_HurtBy_Target_ST_romantic SentimentTrack statistic relationships.sentiment_track  
3C89F sentimentTrack_Actor_HurtBy_Target_ST_saddened SentimentTrack statistic relationships.sentiment_track  
3C8A1 sentimentTrack_Actor_AdoringTo_Target_LT_lifesaver SentimentTrack statistic relationships.sentiment_track  
3C8A3 sentimentTrack_Actor_AdoringTo_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C8A4 sentimentTrack_Actor_AdoringTo_Target_ST_impressed SentimentTrack statistic relationships.sentiment_track  
3C8A6 sentimentTrack_Actor_CloseTo_Target_LT_generic SentimentTrack statistic relationships.sentiment_track  
3C8A8 sentimentTrack_Actor_CloseTo_Target_ST_adoption SentimentTrack statistic relationships.sentiment_track  
3C8A9 sentimentTrack_Actor_CloseTo_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C8AA sentimentTrack_Actor_CloseTo_Target_ST_nearDeath SentimentTrack statistic relationships.sentiment_track  
3C8AB sentimentTrack_Actor_CloseTo_Target_ST_party SentimentTrack statistic relationships.sentiment_track  
3C8AC sentimentTrack_Actor_CloseTo_Target_ST_qualityTime SentimentTrack statistic relationships.sentiment_track  
3C8AE sentimentTrack_Actor_EnamoredBy_Target_LT_generic SentimentTrack statistic relationships.sentiment_track  
3C8B0 sentimentTrack_Actor_EnamoredBy_Target_ST_generic SentimentTrack statistic relationships.sentiment_track  
3C8B2 kotatsu_SetTemperature_Cold ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C8B3 kotatsu_SetTemperature_Cool ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C8B4 kotatsu_SetTemperature_Warm ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C8B5 kotatsu_SetTemperature_Hot ImmediateSuperInteraction interaction interactions.base.immediate_interaction EP10 1F
3C8B6 pieMenuCategory_Kotatsu_TemperatureSetting PieMenuCategory pie_menu_category interactions.pie_menu_category EP10 1F
3C8BA kotatsu_TemperatureSetting_Cold ObjectStateValue object_state objects.components.state EP10 1F
3C8BB kotatsu_TemperatureSetting_Cool ObjectStateValue object_state objects.components.state EP10 1F
3C8BC kotatsu_TemperatureSetting_Hot ObjectStateValue object_state objects.components.state EP10 1F
3C8BD kotatsu_TemperatureSetting_Warm ObjectStateValue object_state objects.components.state EP10 1F
3C8BE Kotatsu_TemperatureSetting ObjectState object_state objects.components.state EP10 1F
3C8BF social_Batuu_SNPC_Kylo_QuestionLoyalty SocialSuperInteraction interaction interactions.social.social_super_interaction GP09 16
3C8C0 wildlifeEncounter_Bat GameObject object objects.game_object EP10 1F
3C8C1 wildlifeEncounter_Hornet GameObject object objects.game_object EP10 1F
3C8C2 wildlifeEncounter_Centipede GameObject object objects.game_object EP10 1F
3C8C3 broadcaster_WildlifeEncounter_Bat Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C8C4 broadcaster_WildlifeEncounter_Hornet Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C8C5 broadcaster_WildlifeEncounter_Centipede Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C8C6 social_Batuu_SNPC_Vi_Distraction SocialSuperInteraction interaction interactions.social.social_super_interaction GP09 16
3C8CA traitStatistic_Lifestyles_Tech TraitStatistic statistic statistics.trait_statistic EP10 1F
3C8CC broadcaster_ClimbingMapNear Broadcaster broadcaster broadcasters.broadcaster EP10 1F
3C8CD buff_Excursion_Mountain_ClimbingMapNear Buff buff buffs.buff EP10 1F
3C8D0 climbingMap_BroadcasterState ObjectStateValue object_state objects.components.state EP10 1F
3C8D1 wildlifeEncounter_Firefly GameObject object objects.game_object EP10 1F
3C8D4 rankedStatisticDisplayInfo_Batuu_FirstOrderRep RankedStatisticDisplayInfo user_interface_info statistics.ranked_statistic_display_info GP09 16
3C8D5 rankedStatisticDisplayInfo_Batuu_ResistanceRep RankedStatisticDisplayInfo user_interface_info statistics.ranked_statistic_display_info GP09 16
3C8D6 rankedStatisticDisplayInfo_Batuu_ScoundrelRep RankedStatisticDisplayInfo user_interface_info statistics.ranked_statistic_display_info GP09 16
3C8D7 situation_OnsenVenue_BreaktimeNPC CustomStatesSituation situation situations.custom_states.custom_states_situation EP10 1F
3C8D9 role_OnsenVenue_BreaktimeNPC_Arrive RoleState role_state role.role_state EP10 1F
3C8DA role_OnsenVenue_BreaktimeNPC_UseSlope RoleState role_state role.role_state EP10 1F
3C8DB staticCommodity_OnsenVenue_BrowseVendingMachine StaticCommodity scommodity statistics.static_commodity EP10 1F
3C8DD situationJob_OnsenVenue_BreaktimeNPC SituationJob situation_job situations.situation_job EP10 1F
